Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Priority,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Owned By,Owned By,Owned By,Blocker,Blocker Status,Comment,Comment,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Pull Request
85184742,Customer merging/expunging must be updated to use Orders,"",133,"Jan 26, 2015","Feb 8, 2015",bug,,p3 - Low,accepted,"Dec 27, 2014","Feb 9, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85184742,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85185214,"Admin can record cash or check donation with custom date, fund, and comment","",135,"Feb 23, 2015","Mar 8, 2015",feature,2,p3 - Low,accepted,"Dec 27, 2014","Feb 27, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85185214,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85093154,Admin can code donation to different fund at sales time,"",135,"Feb 23, 2015","Mar 8, 2015",feature,1,p3 - Low,accepted,"Dec 23, 2014","Mar 8, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85093154,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89873676,"Editing existing showdate start/end dates (""edit ticket redemption"") throws error on update","",136,"Mar 9, 2015","Mar 22, 2015",bug,,p3 - Low,accepted,"Mar 8, 2015","Mar 12, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/89873676,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92270308,"Promo code should be a simple param, not something in session","",139,"Apr 20, 2015","May 3, 2015",chore,,p3 - Low,accepted,"Apr 11, 2015","Apr 27, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/92270308,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054641,Customer resource should be RESTful and separate from concept of admin,"",141,"May 18, 2015","May 31, 2015",chore,,p3 - Low,accepted,"Dec 5, 2010","May 21, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/7054641,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84649022,Retire Order#create_from_existing_vouchers! and order_migration_spec,cleanup,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Dec 16, 2014","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/84649022,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85184620,Delegate Item#sold_on to Order#sold_on,refactor,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Dec 27, 2014","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85184620,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70222120,purchasemethod should be delegated to Order,refactor,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Apr 27, 2014","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/70222120,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30892637,Ditch BasicModels for FactoryGirl,cleanup,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Jun 8, 2012","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/30892637,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87424386,"Remove legacy fields is_current_subscriber, fb_user_id, email_hash on Customers","",142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Feb 2, 2015","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/87424386,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84637794,"Remove txn_types table, change to constants",cleanup,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Dec 16, 2014","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/84637794,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85394212,Remove ship_to_purchaser from items,open,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Jan 5, 2015","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85394212,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85394206,Remove gift_purchaser_id from items,open,142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Jan 5, 2015","Jun 3, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85394206,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85567508,Store page needs Subscribe and Special Events tabs,"",142,"Jun 1, 2015","Jun 14, 2015",feature,1,p3 - Low,accepted,"Jan 6, 2015","Jun 5, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85567508,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96025214,"Subscriber vouchers shouldn't show up in store listing, even in admin view","",142,"Jun 1, 2015","Jun 14, 2015",bug,,p3 - Low,accepted,"Jun 2, 2015","Jun 7, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/96025214,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93770264,Expunging customers/txns should be disallowed,"",142,"Jun 1, 2015","Jun 14, 2015",bug,,p3 - Low,accepted,"May 3, 2015","Jun 7, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/93770264,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96056058,Boxoffice manager can specify per-order service charge with description,"",142,"Jun 1, 2015","Jun 14, 2015",feature,1,p3 - Low,accepted,"Jun 3, 2015","Jun 7, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/96056058,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94551180,Service charge is automatically added to an order,"",142,"Jun 1, 2015","Jun 14, 2015",feature,2,p3 - Low,accepted,"May 14, 2015","Jun 8, 2015",,Armando Fox,"Charge can apply to subs, non-sub orders, or both",https://www.pivotaltracker.com/story/show/94551180,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85184648,"Admin can delete cash or check order, which generates an audit txn","",142,"Jun 1, 2015","Jun 14, 2015",feature,1,p3 - Low,accepted,"Dec 27, 2014","Jun 12, 2015",,Armando Fox,"Deletes Order's vouchers and replaces Order comments with description of who deleted, how paid, and what the items were.",https://www.pivotaltracker.com/story/show/85184648,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40079907,Boxoffice can refund a Stripe-purchased order,"",142,"Jun 1, 2015","Jun 14, 2015",feature,1,p3 - Low,accepted,"Nov 25, 2012","Jun 12, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/40079907,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96899926,Individual items in an order can be refunded,"",142,"Jun 1, 2015","Jun 14, 2015",feature,1,p3 - Low,accepted,"Jun 12, 2015","Jun 12, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/96899926,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80505366,Test for trying to purchase when sold out,"",142,"Jun 1, 2015","Jun 14, 2015",chore,,p3 - Low,accepted,"Oct 11, 2014","Jun 14, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/80505366,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934777,Boxoffice manager can set target donation fund for donations given in conjunction with Subscription or Special Event purchase,"",142,"Jun 1, 2015","Jun 14, 2015",feature,2,p3 - Low,accepted,"Dec 10, 2009","Jun 14, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/1934777,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97578634,Refunding a bundle should remove its component vouchers,"",144,"Jun 29, 2015","Jul 12, 2015",bug,,p3 - Low,accepted,"Jun 22, 2015","Jun 29, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/97578634,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97580516,Marking donation acknowledged doesn't appear to work (Holly),"",144,"Jun 29, 2015","Jul 12, 2015",bug,,p3 - Low,accepted,"Jun 22, 2015","Jun 29, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/97580516,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99908218,Boxoffice can transfer vouchers between accounts,"",154,"Nov 16, 2015","Nov 29, 2015",feature,2,p3 - Low,accepted,"Jul 27, 2015","Nov 16, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/99908218,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85184650,"Delete CCCT orders Suzanne Iskander donation $385, Valborg Thomas – order # 10586 - $65","",154,"Nov 16, 2015","Nov 29, 2015",bug,,p3 - Low,accepted,"Dec 27, 2014","Nov 16, 2015",,Armando Fox,,https://www.pivotaltracker.com/story/show/85184650,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101357976,Custom sold-out message per performance should appear if sold-out performance is selected,"",169,"Jun 13, 2016","Jun 26, 2016",feature,1,p3 - Low,accepted,"Aug 16, 2015","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/101357976,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19737337,Secure storage of API keys in options,"",169,"Jun 13, 2016","Jun 26, 2016",chore,,p3 - Low,accepted,"Oct 16, 2011","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/19737337,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85183490,Initial open source release,"",169,"Jun 13, 2016","Jun 26, 2016",release,,p3 - Low,accepted,"Dec 27, 2014","Jun 27, 2016","May 1, 2016",Armando Fox,,https://www.pivotaltracker.com/story/show/85183490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85380202,Reserve Comps menu refresh is too slow,"",169,"Jun 13, 2016","Jun 26, 2016",bug,,p3 - Low,accepted,"Jan 4, 2015","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/85380202,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85185094,Admin can add comment to credit-card donation,"",169,"Jun 13, 2016","Jun 26, 2016",feature,1,p3 - Low,accepted,"Dec 27, 2014","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/85185094,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56579576,"""Sold out"" info in RSS doesn't match rules enforced at purchase time","",169,"Jun 13, 2016","Jun 26, 2016",bug,,p3 - Low,accepted,"Sep 8, 2013","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/56579576,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69820506,"""Mark fulfilled"" should record who & when","",169,"Jun 13, 2016","Jun 26, 2016",feature,1,p3 - Low,accepted,"Apr 20, 2014","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/69820506,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016035,Walkup Sales Report for a performance should redirect with a message if no walkup sales have been done,"",169,"Jun 13, 2016","Jun 26, 2016",bug,,p3 - Low,accepted,"Oct 21, 2011","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/20016035,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870494,Boxoffice manager should be able to designate whether vouchertype is customer self-changeable,hipri,169,"Jun 13, 2016","Jun 26, 2016",bug,,p3 - Low,accepted,"Mar 20, 2010","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/2870494,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471639,Add Comps should show available/saleable seats for perf,"",169,"Jun 13, 2016","Jun 26, 2016",feature,1,p3 - Low,accepted,"Oct 2, 2010","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/5471639,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54577348,Boxoffice mgr can decide which sales category each vouchertype appears in (vs. auto computed),"",169,"Jun 13, 2016","Jun 26, 2016",feature,1,p3 - Low,accepted,"Aug 4, 2013","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/54577348,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68935884,"When new record created, labels aren't saved properly","",169,"Jun 13, 2016","Jun 26, 2016",bug,,p3 - Low,accepted,"Apr 5, 2014","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/68935884,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85057168,"In recalculation screens, nonticket items shouldn't be counted towards ""Total tickets to be issued"" total","",169,"Jun 13, 2016","Jun 26, 2016",bug,,p3 - Low,accepted,"Dec 23, 2014","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/85057168,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86403194,Environment/production.rb needs to be sanitized,cleanup,169,"Jun 13, 2016","Jun 26, 2016",chore,,p3 - Low,accepted,"Jan 19, 2015","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/86403194,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85567498,Subscription counts don't show up on reports page by default,"",170,"Jun 27, 2016","Jul 10, 2016",bug,,p3 - Low,accepted,"Jan 6, 2015","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/85567498,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97580554,Earned revenue report doesn't include subscriptions,"",170,"Jun 27, 2016","Jul 10, 2016",bug,,p3 - Low,accepted,"Jun 22, 2015","Jun 27, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/97580554,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122365431,Customer reserving subscription voucher can see # available seats for each perf (in dropdown menu),"",170,"Jun 27, 2016","Jul 10, 2016",feature,1,p3 - Low,accepted,"Jun 27, 2016","Jul 3, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/122365431,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96963494,Making/canceling reservation on nonsubscriber vouchers should not generate an email per ticket,"",170,"Jun 27, 2016","Jul 10, 2016",feature,2,p3 - Low,accepted,"Jun 14, 2015","Jul 3, 2016",,Armando Fox,,https://www.pivotaltracker.com/story/show/96963494,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85755800,"""WHoops I made a mistake"" walkup screen needs modification to work with Orders (transferring vouchers is ok, destroying requires destroying whole order)","",200,"Aug 21, 2017","Sep 3, 2017",bug,,p3 - Low,accepted,"Jan 9, 2015","Aug 27, 2017",,Armando Fox,,https://www.pivotaltracker.com/story/show/85755800,Armando Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148028365,Allow confirm-multiple and cancel-multiple on nonsubscriber vouchers,"elaine-hipri, iter1",204,"Oct 16, 2017","Oct 29, 2017",feature,2,p3 - Low,accepted,"Jun 28, 2017","Oct 28, 2017",,Armando Fox,"See attached screenshot.  Vouchers are divided into two types: subscriber vouchers and regular (single-ticket) vouchers. Currently, if you have multiple subscriptions, there is a dropdown menu letting you choose how many of your subscription vouchers to reserve for a given date.  But for regular vouchers, even if you have multiple vouchers of the same type, there is no such option.  The goal is to basically make the nonsubscriber vouchers (bottom part of display) have similar UI to subscriber vouchers (top part).",https://www.pivotaltracker.com/story/show/148028365,Andrew Sun,jasonlum109,,,," (Armando Fox - Oct 17, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146321645,Customer when changing reservation can select how many to cancel/change and how many to leave as-is,"elaine-hipri, iter1",204,"Oct 16, 2017","Oct 29, 2017",feature,3,p3 - Low,accepted,"May 30, 2017","Oct 28, 2017",,Armando Fox,"forgiving the bad CSS which i'm working on for another theater, see screenshot attached below.  you can see i have two subscriptions (a subscription = 1 ticket to each of 4 shows); for the show ""Tenderly"" i have reserved both my seats for Fri 1/27; for the show ""Be My Baby"" i have reserved 1 seat for Apr 7, and the other seat is yet to be reserved.

currently, suppose i wanted to change/cancel *one* but not both of my seats for ""Tenderly"".  if i click Cancel, it will cancel *both*, then i have to re-reserve one of them.  a better behavior would be some sort of dropdown so i can cancel either one or both.",https://www.pivotaltracker.com/story/show/146321645,Xiao Fu,Jack Wan,,,," (Armando Fox - Oct 17, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152418547,Create a mockup and get fox's approval for login/signup scheme,iter2,205,"Oct 30, 2017","Nov 12, 2017",chore,,p3 - Low,accepted,"Oct 30, 2017","Oct 31, 2017",,jasonlum109,Proposed scheme is create an account and fill in info forms should be separate. ,https://www.pivotaltracker.com/story/show/152418547,jasonlum109,,,,," (jasonlum109 - Oct 31, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144384857,"""send email conf"" should be explicit on Add Comps","elaine-hipri, iter1",205,"Oct 30, 2017","Nov 12, 2017",feature,1,p3 - Low,accepted,"Apr 26, 2017","Oct 31, 2017",,Armando Fox,"See attached screenshot. WHen the box office manager adds comp (free) tickets to someone's account, there should be a checkbox to indicate whether or not the patron should receive a notification email that new tickets were added to their account.  The box should be disabled (dimmed, uncheckable) if the patron doesn't have a valid email address.",https://www.pivotaltracker.com/story/show/144384857,SANKET PADMANABHAN,,,,," (Armando Fox - Oct 17, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152384308,Create identity model to work with omniauth,iter2,205,"Oct 30, 2017","Nov 12, 2017",chore,,p3 - Low,accepted,"Oct 30, 2017","Nov 4, 2017",,jasonlum109,"Do a spike on Omniauth-identity/devise, and determine the correct way to integrate the old customer model to work with omniauth-identity.

Determine the best way to create identities/authorizations so that integration with facebook and email login is easy. 

Update: Figure out if we can change the ""identity"" class to use passwords from customer model

Update: Remove any extraneous models and controllers. There should only be an Identity controller/model added",https://www.pivotaltracker.com/story/show/152384308,Andrew Sun,Jack Wan,SANKET PADMANABHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152384560,"Migrate old users info to new password system to new password system, or figure out how to use the old password system with omniauth-identity",iter2,205,"Oct 30, 2017","Nov 12, 2017",chore,,p3 - Low,accepted,"Oct 30, 2017","Nov 6, 2017",,jasonlum109,Make sure the old login info can be used for the new login method by creating migrations. ,https://www.pivotaltracker.com/story/show/152384560,SANKET PADMANABHAN,Andrew Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151783788,"Eliminate ""Search any field"" text box/form",iter2,205,"Oct 30, 2017","Nov 12, 2017",feature,3,p3 - Low,accepted,"Oct 7, 2017","Nov 8, 2017",,Armando Fox,"Currently, the autocompleting search box only searches the first name and last name fields using simple string-inclusion matching, whereas the ""Search on any field"" action searches all text fields of the Customer model.  The autocompleting search should check all fields, prioritizing search results by listing name matches first followed by other matches, and then we can delete the ""Search any field"" box entirely.",https://www.pivotaltracker.com/story/show/151783788,Xiao Fu,Zhiying Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152710703,SPIKE: Explore methods to replace current password storage scheme with Omniauth-Identity,"iter2, omniauth",205,"Oct 30, 2017","Nov 12, 2017",feature,3,p3 - Low,accepted,"Nov 9, 2017","Nov 9, 2017",,SANKET PADMANABHAN,"We have found that the current SHA-1 + Salt scheme of storing passwords is incompatible with omniauth. Research alternatives and create a proposal for a new method to go about this. Then create a new story for this new method.

As a customer
So that I can feel safe
I want my passwords to be stored securely",https://www.pivotaltracker.com/story/show/152710703,SANKET PADMANABHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152710871,Implement the iterative password migration approach,"iter2, omniauth",205,"Oct 30, 2017","Nov 12, 2017",feature,2,p3 - Low,accepted,"Nov 9, 2017","Nov 9, 2017",,SANKET PADMANABHAN,"Passwords should be encrypted using Bcrypt and it should be possible to login using both sha-1 passwords and bcrypted passwords. If someone logs in using the sha-1 method, the crypted_password field should be wiped and replaced with a bcrypted password.",https://www.pivotaltracker.com/story/show/152710871,SANKET PADMANABHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152711051,Make sure omniauth will still work with the bcrypted passwords,"iter2, omniauth",205,"Oct 30, 2017","Nov 12, 2017",feature,2,p3 - Low,accepted,"Nov 9, 2017","Nov 9, 2017",,SANKET PADMANABHAN,"To make sure that omniauth will still work with bcrypted passwords, implement login via omniauth-developer. Add this to the login view with a link called ""Login with Omniauth"". In the final feature, this should be commented out, as it is only a proof of concept.

As a customer
So that I can have a multitude of options
would like the future possibility of  logging in with social media ",https://www.pivotaltracker.com/story/show/152711051,SANKET PADMANABHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152664381,Submit pull requests to fox for iter 1/iter2  features,"",206,"Nov 13, 2017","Nov 26, 2017",release,,p3 - Low,accepted,"Nov 8, 2017","Nov 17, 2017","Nov 21, 2017",jasonlum109,,https://www.pivotaltracker.com/story/show/152664381,SANKET PADMANABHAN,Andrew Sun,Xiao Fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152780797,Get faker gem working on heroku and push iter3 changes,"",206,"Nov 13, 2017","Nov 26, 2017",release,,p3 - Low,accepted,"Nov 12, 2017","Nov 18, 2017","Nov 18, 2017",jasonlum109,,https://www.pivotaltracker.com/story/show/152780797,jasonlum109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152833184,Develop a mockup for organizations and households,iter4,207,"Nov 27, 2017","Dec 10, 2017",chore,,p3 - Low,accepted,"Nov 14, 2017","Nov 29, 2017",,jasonlum109,"Develop a mockup for how the code and views will support organizations and households. As of now, they are only meant to provide statistics for donated tickets and monetary donations.",https://www.pivotaltracker.com/story/show/152833184,jasonlum109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152986390,make customer seed,iter3,207,"Nov 27, 2017","Dec 10, 2017",feature,1,p3 - Low,accepted,"Nov 18, 2017","Nov 29, 2017",,Xiao Fu,"As a admin customer, when playing around the deployed version of file, there will be a great number of fake customer to search.",https://www.pivotaltracker.com/story/show/152986390,Xiao Fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152664393,Change the search feature to find the intersection of search terms and test with large datasets. ,iter3,207,"Nov 27, 2017","Dec 10, 2017",feature,2,p3 - Low,accepted,"Nov 8, 2017","Nov 29, 2017",,jasonlum109,"Right now, Armando Fox 94704 returns no results since it checks the fields for the whole subtring. Make it work. ",https://www.pivotaltracker.com/story/show/152664393,Zhiying Liang,Xiao Fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152418697,Refactor all password-related logic to go through the Authorization model,"iter3, omniauth, omniauth-bcrypt",210,"Jan 8, 2018","Jan 21, 2018",feature,2,p3 - Low,accepted,"Oct 30, 2017","Jan 16, 2018",,jasonlum109,"Refactor all password-related logic to use a password_digest field in the Authorization model. This includes all ways of creating the customer, other than the user creating one. It does not include merge.

As an admin, so that I can keep track of users with limited info, I should be able to make a user without all the required fields",https://www.pivotaltracker.com/story/show/152418697,SANKET PADMANABHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152664422,"Change the ""fill in your personal information"" to occur at checkout, not login","iter3, omniauth-bcrypt",210,"Jan 8, 2018","Jan 21, 2018",feature,1,p3 - Low,accepted,"Nov 8, 2017","Jan 16, 2018",,jasonlum109,"Currently, you are not allowed to view any shows before you fill in your personal information. It should be changed so that you do not need to fill in the billing information until checkout. ",https://www.pivotaltracker.com/story/show/152664422,Andrew Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152664349,Refactor merge function in customers model should work with identities. ,"iter3, omniauth",210,"Jan 8, 2018","Jan 21, 2018",feature,2,p3 - Low,accepted,"Nov 8, 2017","Jan 16, 2018",,jasonlum109,"When admins merge customers, create logic to merge the identities as well. 
If 2 with conflicting providers then it should keep the most recent one. If different providers, they should both map to the same customer. 
As an admin, so that i can eliminate duplicates in the database, i want to merge accounts. ",https://www.pivotaltracker.com/story/show/152664349,Jack Wan,,,,,"When merging customer, the admin can choose whatever he want except ""password"". Which password to use depends on which password is fresher. 

In the following statements:
first user: the user which will be remained
old user: currently has no identity
new user: currently has identity

1. If the first user is an old user and the fresher password is new:
We create a new identity for the old user and delete the e-mail info in customer table.

2. If the first user is an old user and the fresher password is old:
We just move the fresher password to the first user's customer row.

3. If the first user is a new user and the fresher password is new:
We just move the fresher password to the first user's identity row.

4. If the first user is a new user and the fresher password is old (Can not happen in practice):
We keep the current password. (Jack Wan - Nov 16, 2017)","NOTE: The auto merge part will remain the same for the e-mail part doesn't change (Jack Wan - Nov 16, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152702934,"Once login fails, the `wrong message` should not remain on the screen after login succeeds.",iter3,210,"Jan 8, 2018","Jan 21, 2018",bug,,p3 - Low,accepted,"Nov 9, 2017","Jan 16, 2018",,Jack Wan,"If a user failed to login, the message currently will remain on the screen even the user succeed to login, which is not good.
Also, there are currently no cucumber tests for error messages, so we should write some. ",https://www.pivotaltracker.com/story/show/152702934,jasonlum109,,,,," (Jack Wan - Nov 9, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152703052,Admin's comments on customer's tickets can be preserved if a subset are cancelled.,iter3,210,"Jan 8, 2018","Jan 21, 2018",feature,1,p3 - Low,accepted,"Nov 9, 2017","Jan 16, 2018",,Jack Wan,"Currently, Admin's comments on customer's tickets will disappear after cancel some of the tickets.

But we need to preserve the comments on those un-canceled tickets.",https://www.pivotaltracker.com/story/show/152703052,jasonlum109,,,,,"These are the workflow of this story. (Jack Wan - Nov 9, 2017)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152913586,"Searching with ""search all""",iter3,210,"Jan 8, 2018","Jan 21, 2018",feature,1,p3 - Low,accepted,"Nov 16, 2017","Jan 16, 2018",,Armando Fox,"As a admin, when search the customer, the first option in the auto complete should be show all and it replace the current ""go"" button. ",https://www.pivotaltracker.com/story/show/152913586,Zhiying Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152987056,Update email is broken,"iter3, omniauth-bcrypt",210,"Jan 8, 2018","Jan 21, 2018",bug,,p3 - Low,accepted,"Nov 18, 2017","Jan 16, 2018",,SANKET PADMANABHAN,"As a customer
So that I can access my account with the email of my choice
I want to be able to login to my account when I change my email",https://www.pivotaltracker.com/story/show/152987056,SANKET PADMANABHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
